OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,ProductID,ProductName,Category,Sub-Category,Sales,Quantity,Discount,Profit,ProfitMargin,DeliveryDays,Delayed
O00487,2023-07-02,2023-07-07,Second Class,C0236,Customer_236,Corporate,Canada,San Francisco,GJ,800780,West,P0093,Chairs_93,Furniture,Chairs,6650.97,7,0.1,2377.99,0.3575403287039334,5,1
O00626,2023-07-02,2023-07-09,Standard Class,C0003,Customer_3,Corporate,India,Chennai,MH,906388,South,P0056,Bookcases_56,Furniture,Bookcases,1019.4,3,0.0,266.1,0.261035903472631,7,1
O00044,2023-07-03,2023-07-07,Second Class,C0114,Customer_114,Home Office,Canada,Ahmedabad,KA,543676,East,P0087,Chairs_87,Furniture,Chairs,84.02,1,0.0,13.53,0.16103308736015234,4,1
O00041,2023-07-04,2023-07-04,Same Day,C0045,Customer_45,Consumer,India,Vancouver,TN,688365,Central,P0016,Accessories_16,Technology,Accessories,4200.32,5,0.2,453.6,0.10799177205546245,0,0
O00697,2023-07-05,2023-07-10,Standard Class,C0245,Customer_245,Consumer,USA,Sydney,CA,793264,East,P0115,Chairs_115,Furniture,Chairs,117.69,3,0.1,13.59,0.11547285240887076,5,0
O00841,2023-07-07,2023-07-13,Standard Class,C0068,Customer_68,Home Office,UK,Chennai,TN,752465,South,P0008,Machines_8,Technology,Machines,2008.44,3,0.0,105.25,0.05240385572882436,6,1
O00768,2023-07-07,2023-07-14,Standard Class,C0019,Customer_19,Consumer,UK,Sydney,BC,414997,Central,P0098,Chairs_98,Furniture,Chairs,27.1,1,0.0,5.05,0.18634686346863466,7,1
O00748,2023-07-07,2023-07-09,Same Day,C0076,Customer_76,Corporate,Canada,New York,TN,687518,Central,P0097,Phones_97,Technology,Phones,3984.62,6,0.2,593.16,0.1488623758350859,2,1
O00455,2023-07-09,2023-07-11,First Class,C0214,Customer_214,Consumer,India,Vancouver,NY,880298,Central,P0119,Binders_119,Office Supplies,Binders,2515.54,6,0.2,402.86,0.1601485168194503,2,1
O00609,2023-07-09,2023-07-15,Standard Class,C0041,Customer_41,Consumer,USA,Bengaluru,KA,717895,South,P0035,Chairs_35,Furniture,Chairs,810.5,5,0.0,137.9,0.1701418877236274,6,1
O00531,2023-07-11,2023-07-11,Same Day,C0096,Customer_96,Consumer,Australia,New York,NY,708746,West,P0050,Tables_50,Furniture,Tables,900.99,6,0.1,109.77,0.12183265075084074,0,0
O00066,2023-07-12,2023-07-17,Second Class,C0008,Customer_8,Home Office,USA,Chennai,KA,891189,West,P0043,Accessories_43,Technology,Accessories,313.15,1,0.0,31.02,0.09905795944435575,5,1
O00871,2023-07-15,2023-07-18,First Class,C0159,Customer_159,Consumer,USA,New York,MH,216739,South,P0064,Chairs_64,Furniture,Chairs,1024.45,5,0.3,256.12,0.250007321001513,3,1
O00366,2023-07-15,2023-07-17,Same Day,C0193,Customer_193,Home Office,Canada,Delhi,NSW,436326,West,P0094,Binders_94,Office Supplies,Binders,6942.53,7,0.0,0.0,0.0,2,1
O00923,2023-07-17,2023-07-17,Same Day,C0084,Customer_84,Consumer,Australia,Delhi,CA,139986,West,P0055,Tables_55,Furniture,Tables,1177.51,1,0.0,-73.61,-0.06251326952637346,0,0
O00025,2023-07-17,2023-07-19,Same Day,C0093,Customer_93,Corporate,UK,Ahmedabad,MH,525037,South,P0023,Bookcases_23,Furniture,Bookcases,2827.9,5,0.0,65.33,0.02310194844230701,2,1
O00796,2023-07-17,2023-07-21,Second Class,C0141,Customer_141,Home Office,India,Vancouver,TX,167642,West,P0048,Chairs_48,Furniture,Chairs,4423.4,5,0.0,234.36,0.05298186915042728,4,1
O00882,2023-07-18,2023-07-24,Standard Class,C0050,Customer_50,Consumer,Australia,New York,TN,481915,West,P0089,Bookcases_89,Furniture,Bookcases,6908.23,7,0.0,828.58,0.1199409979111871,6,1
O00548,2023-07-19,2023-07-26,Standard Class,C0248,Customer_248,Home Office,Australia,Mumbai,MH,997336,Central,P0025,Tables_25,Furniture,Tables,1148.3,2,0.0,259.68,0.2261429939911173,7,1
O00558,2023-07-19,2023-07-25,Standard Class,C0202,Customer_202,Consumer,India,Ahmedabad,GJ,490719,West,P0063,Paper_63,Office Supplies,Paper,1664.16,3,0.0,514.51,0.30917099317373326,6,1
O00232,2023-07-21,2023-07-26,Standard Class,C0208,Customer_208,Corporate,UK,Delhi,NSW,121172,East,P0080,Binders_80,Office Supplies,Binders,6028.96,7,0.0,1850.27,0.3068970436028768,5,0
O00746,2023-07-21,2023-07-27,Standard Class,C0093,Customer_93,Corporate,UK,Ahmedabad,MH,525037,South,P0117,Storage_117,Office Supplies,Storage,318.0,3,0.0,28.51,0.08965408805031447,6,1
O00878,2023-07-22,2023-07-29,Standard Class,C0004,Customer_4,Corporate,UK,Mumbai,TN,318967,South,P0051,Machines_51,Technology,Machines,448.41,1,0.2,120.14,0.2679244441470975,7,1
O00656,2023-07-22,2023-07-28,Standard Class,C0206,Customer_206,Consumer,Canada,Vancouver,NSW,292192,West,P0035,Chairs_35,Furniture,Chairs,5048.26,7,0.0,632.82,0.12535408239670698,6,1
O00005,2023-07-23,2023-07-27,Second Class,C0208,Customer_208,Corporate,UK,Delhi,NSW,121172,East,P0120,Paper_120,Office Supplies,Paper,452.1,3,0.0,74.43,0.1646317186463172,4,1
O00861,2023-07-24,2023-07-27,First Class,C0194,Customer_194,Corporate,India,Sydney,NSW,324137,South,P0073,Paper_73,Office Supplies,Paper,1826.05,5,0.0,494.65,0.27088524410613074,3,1
O00030,2023-07-25,2023-07-25,First Class,C0127,Customer_127,Home Office,Canada,Houston,CA,307990,West,P0069,Tables_69,Furniture,Tables,3381.78,3,0.0,1057.1,0.31258686253984586,0,0
O00400,2023-07-25,2023-07-31,Standard Class,C0076,Customer_76,Corporate,Canada,New York,TN,687518,Central,P0118,Phones_118,Technology,Phones,1618.56,2,0.0,261.68,0.1616745749308027,6,1
O00320,2023-07-27,2023-07-31,Standard Class,C0133,Customer_133,Consumer,India,Delhi,MH,492417,East,P0118,Phones_118,Technology,Phones,3616.42,5,0.1,137.37,0.03798507916668971,4,0
O00307,2023-07-28,2023-07-30,Second Class,C0038,Customer_38,Consumer,USA,Ahmedabad,CA,273532,South,P0102,Storage_102,Office Supplies,Storage,1782.47,2,0.1,299.54,0.16804770907785266,2,0
O00724,2023-07-28,2023-07-31,Second Class,C0111,Customer_111,Consumer,Australia,Ahmedabad,TX,808754,East,P0118,Phones_118,Technology,Phones,891.34,2,0.0,368.95,0.41392734534521053,3,0
O00996,2023-07-29,2023-08-03,Second Class,C0078,Customer_78,Consumer,India,Bengaluru,MH,436199,West,P0001,Machines_1,Technology,Machines,242.55,2,0.1,32.28,0.13308596165739023,5,1
O00733,2023-07-30,2023-08-04,Standard Class,C0017,Customer_17,Consumer,India,Bengaluru,KA,119816,Central,P0114,Phones_114,Technology,Phones,3761.42,6,0.2,389.64,0.10358853837114707,5,0
O00771,2023-07-30,2023-08-04,Standard Class,C0021,Customer_21,Corporate,USA,Houston,NY,721019,South,P0023,Bookcases_23,Furniture,Bookcases,666.54,2,0.2,127.79,0.19172142707114354,5,0
O00578,2023-07-30,2023-08-06,Standard Class,C0108,Customer_108,Corporate,Australia,Ahmedabad,MH,354726,East,P0008,Machines_8,Technology,Machines,1660.82,2,0.3,143.38,0.08633084861694826,7,1
O00502,2023-08-01,2023-08-05,Standard Class,C0125,Customer_125,Consumer,Canada,Mumbai,TX,194914,East,P0016,Accessories_16,Technology,Accessories,498.07,1,0.2,45.78,0.09191479109362138,4,0
O00499,2023-08-01,2023-08-07,Standard Class,C0104,Customer_104,Consumer,USA,San Francisco,BC,510543,South,P0045,Machines_45,Technology,Machines,1967.58,2,0.0,358.25,0.18207645940698727,6,1
O00957,2023-08-01,2023-08-05,Standard Class,C0012,Customer_12,Home Office,UK,San Francisco,NY,990324,South,P0024,Storage_24,Office Supplies,Storage,92.02,6,0.3,4.05,0.044012171267115846,4,0
O00665,2023-08-01,2023-08-03,Same Day,C0025,Customer_25,Consumer,India,Bengaluru,TX,251878,South,P0085,Paper_85,Office Supplies,Paper,491.03,1,0.2,1.85,0.0037675905749139566,2,1
O00954,2023-08-02,2023-08-06,Second Class,C0218,Customer_218,Corporate,Canada,Sydney,GJ,111046,West,P0036,Tables_36,Furniture,Tables,1078.99,3,0.2,244.52,0.22661933845540738,4,1
O00386,2023-08-04,2023-08-08,Standard Class,C0122,Customer_122,Home Office,Canada,Mumbai,NSW,727433,Central,P0018,Accessories_18,Technology,Accessories,96.72,4,0.0,14.36,0.14846980976013233,4,0
O00036,2023-08-04,2023-08-09,Second Class,C0231,Customer_231,Corporate,USA,Sydney,GJ,738418,Central,P0103,Machines_103,Technology,Machines,3588.6,3,0.0,241.98,0.06743019561946163,5,1
O00039,2023-08-05,2023-08-10,Standard Class,C0132,Customer_132,Consumer,India,Sydney,CA,997928,East,P0070,Storage_70,Office Supplies,Storage,291.0,7,0.1,18.12,0.06226804123711341,5,0
O00606,2023-08-05,2023-08-07,Second Class,C0191,Customer_191,Consumer,India,Bengaluru,TX,277900,East,P0055,Tables_55,Furniture,Tables,2196.8,5,0.0,48.87,0.022245994173343043,2,0
O00069,2023-08-06,2023-08-11,Second Class,C0111,Customer_111,Consumer,Australia,Ahmedabad,TX,808754,East,P0031,Bookcases_31,Furniture,Bookcases,3783.9,6,0.0,281.49,0.07439150083247444,5,1
O00273,2023-08-06,2023-08-06,Same Day,C0105,Customer_105,Home Office,Australia,New York,DL,147057,Central,P0110,Paper_110,Office Supplies,Paper,941.65,2,0.1,63.65,0.06759411671003027,0,0
O00594,2023-08-08,2023-08-15,Standard Class,C0006,Customer_6,Consumer,India,Vancouver,TN,483152,East,P0066,Chairs_66,Furniture,Chairs,268.81,4,0.1,34.99,0.13016628845653064,7,1
O00211,2023-08-08,2023-08-12,Standard Class,C0228,Customer_228,Consumer,Australia,San Francisco,TX,861379,Central,P0118,Phones_118,Technology,Phones,3064.32,3,0.0,513.41,0.16754451232247283,4,0
O00854,2023-08-08,2023-08-13,Second Class,C0181,Customer_181,Consumer,Canada,Vancouver,KA,140809,West,P0036,Tables_36,Furniture,Tables,298.12,2,0.3,49.67,0.1666107607674762,5,1
O00852,2023-08-08,2023-08-11,First Class,C0083,Customer_83,Consumer,India,Houston,GJ,434402,West,P0042,Accessories_42,Technology,Accessories,545.84,4,0.0,82.52,0.15117983291807122,3,1
O00088,2023-08-08,2023-08-10,Same Day,C0242,Customer_242,Home Office,USA,Vancouver,NSW,756884,South,P0095,Tables_95,Furniture,Tables,1542.7,5,0.0,52.73,0.034180333182083356,2,1
O00140,2023-08-09,2023-08-13,Standard Class,C0012,Customer_12,Home Office,UK,San Francisco,NY,990324,South,P0020,Paper_20,Office Supplies,Paper,472.26,6,0.0,81.28,0.17210858425443612,4,0
O00467,2023-08-09,2023-08-13,Second Class,C0198,Customer_198,Home Office,India,Ahmedabad,MH,451707,East,P0096,Machines_96,Technology,Machines,2343.08,2,0.0,239.16,0.10207077863325197,4,1
O00755,2023-08-09,2023-08-09,Same Day,C0071,Customer_71,Corporate,USA,Vancouver,MH,997336,West,P0088,Accessories_88,Technology,Accessories,892.51,6,0.2,266.7,0.2988201812864842,0,0
O00640,2023-08-10,2023-08-11,Same Day,C0125,Customer_125,Consumer,Canada,Mumbai,TX,194914,East,P0049,Paper_49,Office Supplies,Paper,4801.99,7,0.1,972.18,0.2024535661257104,1,1
O00043,2023-08-11,2023-08-13,Second Class,C0170,Customer_170,Corporate,India,Mumbai,NY,423412,East,P0109,Paper_109,Office Supplies,Paper,1389.85,7,0.0,389.62,0.2803324099722992,2,0
O00596,2023-08-11,2023-08-16,Second Class,C0120,Customer_120,Consumer,Australia,Ahmedabad,TN,187955,West,P0119,Binders_119,Office Supplies,Binders,1085.46,6,0.0,-28.84,-0.02656938072337995,5,1
O00706,2023-08-12,2023-08-14,Second Class,C0239,Customer_239,Corporate,Australia,New York,KA,278376,Central,P0091,Phones_91,Technology,Phones,1417.72,4,0.0,284.84,0.20091414383658265,2,0
O00242,2023-08-14,2023-08-19,Standard Class,C0076,Customer_76,Corporate,Canada,New York,TN,687518,Central,P0096,Machines_96,Technology,Machines,2424.74,5,0.1,591.28,0.24385294918218037,5,0
O00621,2023-08-14,2023-08-17,Second Class,C0112,Customer_112,Consumer,Canada,San Francisco,BC,267292,Central,P0051,Machines_51,Technology,Machines,2951.53,3,0.1,521.17,0.17657621640301807,3,0
O00742,2023-08-15,2023-08-20,Standard Class,C0208,Customer_208,Corporate,UK,Delhi,NSW,121172,East,P0066,Chairs_66,Furniture,Chairs,6087.48,6,0.0,213.87,0.035132764296556214,5,0
O00972,2023-08-15,2023-08-17,Second Class,C0065,Customer_65,Consumer,USA,Delhi,NY,837334,West,P0003,Chairs_3,Furniture,Chairs,910.84,7,0.0,320.0,0.35132405252294585,2,0
O00522,2023-08-15,2023-08-20,Standard Class,C0187,Customer_187,Home Office,Australia,Houston,NSW,575781,East,P0001,Machines_1,Technology,Machines,2223.07,4,0.1,395.7,0.17799709410859754,5,0
O00574,2023-08-16,2023-08-23,Standard Class,C0134,Customer_134,Consumer,Australia,New York,BC,238155,South,P0098,Chairs_98,Furniture,Chairs,1750.74,6,0.0,170.19,0.0972103224922033,7,1
O00864,2023-08-16,2023-08-22,Standard Class,C0017,Customer_17,Consumer,India,Bengaluru,KA,119816,Central,P0002,Binders_2,Office Supplies,Binders,681.9,2,0.0,111.13,0.16297111013345064,6,1
O00693,2023-08-17,2023-08-19,Second Class,C0241,Customer_241,Home Office,India,Bengaluru,BC,599137,East,P0045,Machines_45,Technology,Machines,2241.92,2,0.0,412.45,0.18397177419354838,2,0
O00295,2023-08-18,2023-08-23,Second Class,C0131,Customer_131,Consumer,Canada,Sydney,MH,294269,South,P0007,Machines_7,Technology,Machines,743.82,2,0.0,160.75,0.21611411362964156,5,1
O00712,2023-08-19,2023-08-19,Same Day,C0132,Customer_132,Consumer,India,Sydney,CA,997928,East,P0057,Storage_57,Office Supplies,Storage,2217.24,4,0.1,283.74,0.12796990853493534,0,0
O00471,2023-08-19,2023-08-24,Standard Class,C0146,Customer_146,Consumer,Australia,Delhi,NY,783889,East,P0015,Storage_15,Office Supplies,Storage,560.74,2,0.1,-38.14,-0.068017262902593,5,0
O00572,2023-08-20,2023-08-21,First Class,C0197,Customer_197,Corporate,UK,Ahmedabad,BC,463476,South,P0068,Tables_68,Furniture,Tables,502.31,1,0.0,51.73,0.1029842129362346,1,0
O00544,2023-08-20,2023-08-21,Same Day,C0045,Customer_45,Consumer,India,Vancouver,TN,688365,Central,P0006,Tables_6,Furniture,Tables,7904.33,7,0.0,-213.99,-0.027072503298824824,1,1
O00644,2023-08-21,2023-08-22,Same Day,C0116,Customer_116,Home Office,USA,Sydney,GJ,481009,South,P0098,Chairs_98,Furniture,Chairs,722.52,1,0.2,67.18,0.09298012511764381,1,1
O00719,2023-08-22,2023-08-22,First Class,C0027,Customer_27,Consumer,Canada,Mumbai,GJ,626047,East,P0077,Binders_77,Office Supplies,Binders,2032.62,2,0.0,242.91,0.11950585943265343,0,0
O00660,2023-08-23,2023-08-24,First Class,C0058,Customer_58,Consumer,Australia,Ahmedabad,DL,374486,South,P0072,Tables_72,Furniture,Tables,393.98,6,0.1,67.24,0.17066856185593174,1,0
O00655,2023-08-24,2023-08-28,Standard Class,C0074,Customer_74,Home Office,Australia,Chennai,NY,392822,South,P0112,Accessories_112,Technology,Accessories,4188.48,6,0.0,1395.42,0.33315665826266333,4,0
O00333,2023-08-25,2023-08-27,Same Day,C0227,Customer_227,Home Office,UK,Sydney,KA,683417,South,P0036,Tables_36,Furniture,Tables,940.34,2,0.0,205.15,0.21816576982793456,2,1
O00994,2023-08-26,2023-08-31,Standard Class,C0138,Customer_138,Corporate,Canada,Mumbai,DL,356713,Central,P0009,Paper_9,Office Supplies,Paper,2098.6,7,0.0,366.73,0.17474983322214813,5,0
O00409,2023-08-26,2023-08-29,First Class,C0249,Customer_249,Home Office,UK,San Francisco,KA,830026,West,P0015,Storage_15,Office Supplies,Storage,3823.14,6,0.0,893.46,0.23369795508404087,3,1
O00652,2023-08-26,2023-08-30,Standard Class,C0112,Customer_112,Consumer,Canada,San Francisco,BC,267292,Central,P0022,Phones_22,Technology,Phones,2142.75,5,0.0,225.5,0.1052385952630965,4,0
O00379,2023-08-27,2023-08-29,Same Day,C0200,Customer_200,Corporate,Canada,Sydney,TN,610585,Central,P0070,Storage_70,Office Supplies,Storage,1623.53,2,0.1,150.69,0.09281627071874249,2,1
O00195,2023-08-29,2023-09-02,Second Class,C0037,Customer_37,Consumer,USA,Ahmedabad,TX,841804,South,P0043,Accessories_43,Technology,Accessories,273.26,2,0.0,44.53,0.16295835468052405,4,1
O00500,2023-08-30,2023-09-01,First Class,C0152,Customer_152,Consumer,UK,Delhi,TN,862092,West,P0008,Machines_8,Technology,Machines,2456.76,6,0.0,162.19,0.06601784464090915,2,1
O00035,2023-08-30,2023-09-02,Second Class,C0084,Customer_84,Consumer,Australia,Delhi,CA,139986,West,P0078,Accessories_78,Technology,Accessories,6226.38,6,0.0,1660.68,0.26671677604001043,3,0
O00236,2023-08-30,2023-09-03,Standard Class,C0236,Customer_236,Corporate,Canada,San Francisco,GJ,800780,West,P0054,Bookcases_54,Furniture,Bookcases,16.92,1,0.1,1.72,0.1016548463356974,4,0
O00543,2023-08-30,2023-09-04,Second Class,C0231,Customer_231,Corporate,USA,Sydney,GJ,738418,Central,P0043,Accessories_43,Technology,Accessories,1960.7,4,0.1,1.11,0.000566124343346764,5,1
O00945,2023-08-31,2023-08-31,First Class,C0185,Customer_185,Consumer,Canada,Houston,GJ,599512,South,P0042,Accessories_42,Technology,Accessories,6405.66,6,0.0,1001.02,0.15627117268165966,0,0
O00376,2023-09-01,2023-09-08,Standard Class,C0090,Customer_90,Consumer,UK,Mumbai,MH,697794,West,P0090,Accessories_90,Technology,Accessories,3532.32,3,0.0,482.96,0.13672600443900892,7,1
O00491,2023-09-03,2023-09-03,Same Day,C0147,Customer_147,Corporate,Canada,Bengaluru,KA,135954,East,P0008,Machines_8,Technology,Machines,3701.4,5,0.0,17.81,0.004811692872966985,0,0
O00340,2023-09-05,2023-09-09,Standard Class,C0242,Customer_242,Home Office,USA,Vancouver,NSW,756884,South,P0018,Accessories_18,Technology,Accessories,5156.35,5,0.0,1262.29,0.24480300988102047,4,0
O00868,2023-09-07,2023-09-11,Standard Class,C0046,Customer_46,Corporate,Canada,Mumbai,TX,924690,East,P0023,Bookcases_23,Furniture,Bookcases,3519.6,4,0.0,985.72,0.2800659165814297,4,0
O00037,2023-09-08,2023-09-09,Same Day,C0127,Customer_127,Home Office,Canada,Houston,CA,307990,West,P0095,Tables_95,Furniture,Tables,2071.84,4,0.0,-101.1,-0.048797204417329515,1,1
O00015,2023-09-08,2023-09-08,Same Day,C0206,Customer_206,Consumer,Canada,Vancouver,NSW,292192,West,P0056,Bookcases_56,Furniture,Bookcases,4945.5,7,0.0,957.12,0.1935335153169548,0,0
O00403,2023-09-10,2023-09-11,First Class,C0022,Customer_22,Consumer,USA,Vancouver,TN,776926,East,P0119,Binders_119,Office Supplies,Binders,4793.99,7,0.1,559.45,0.11669819920358618,1,0
O00446,2023-09-10,2023-09-13,Second Class,C0013,Customer_13,Home Office,USA,Sydney,DL,258768,West,P0055,Tables_55,Furniture,Tables,934.5,1,0.0,11.06,0.011835205992509364,3,0
O00434,2023-09-11,2023-09-11,First Class,C0078,Customer_78,Consumer,India,Bengaluru,MH,436199,West,P0098,Chairs_98,Furniture,Chairs,4152.05,5,0.0,0.0,0.0,0,0
O00258,2023-09-11,2023-09-17,Standard Class,C0192,Customer_192,Home Office,India,Bengaluru,CA,672212,Central,P0026,Storage_26,Office Supplies,Storage,197.52,1,0.1,22.75,0.11517820980153907,6,1
O00968,2023-09-11,2023-09-16,Standard Class,C0020,Customer_20,Consumer,Australia,Chennai,GJ,255989,Central,P0026,Storage_26,Office Supplies,Storage,3069.64,7,0.0,491.37,0.1600741455024042,5,0
O00816,2023-09-11,2023-09-12,Same Day,C0185,Customer_185,Consumer,Canada,Houston,GJ,599512,South,P0009,Paper_9,Office Supplies,Paper,1345.04,5,0.2,190.27,0.1414604770118361,1,1
O00657,2023-09-13,2023-09-14,Same Day,C0234,Customer_234,Consumer,USA,San Francisco,TN,221789,South,P0060,Binders_60,Office Supplies,Binders,5335.98,6,0.0,280.28,0.05252643375724796,1,1
O00301,2023-09-16,2023-09-22,Standard Class,C0116,Customer_116,Home Office,USA,Sydney,GJ,481009,South,P0074,Paper_74,Office Supplies,Paper,353.56,7,0.1,19.06,0.05390881321416449,6,1
O00832,2023-09-17,2023-09-20,Second Class,C0221,Customer_221,Corporate,Australia,Houston,NY,808662,West,P0093,Chairs_93,Furniture,Chairs,1760.68,5,0.2,359.33,0.20408592134856984,3,0
O00797,2023-09-17,2023-09-23,Standard Class,C0171,Customer_171,Corporate,Australia,Sydney,NY,585417,South,P0107,Machines_107,Technology,Machines,6246.48,6,0.0,1164.63,0.18644580627809584,6,1
O00461,2023-09-17,2023-09-22,Standard Class,C0026,Customer_26,Corporate,Australia,Vancouver,NY,830880,South,P0032,Bookcases_32,Furniture,Bookcases,1883.7,7,0.0,653.49,0.3469182990922121,5,0
O00585,2023-09-18,2023-09-23,Standard Class,C0146,Customer_146,Consumer,Australia,Delhi,NY,783889,East,P0045,Machines_45,Technology,Machines,1767.29,7,0.0,305.83,0.1730502633976314,5,0
O00828,2023-09-18,2023-09-21,Second Class,C0165,Customer_165,Consumer,USA,Mumbai,DL,488822,South,P0079,Binders_79,Office Supplies,Binders,3789.56,6,0.1,177.44,0.04682337791194756,3,0
O00701,2023-09-18,2023-09-19,Same Day,C0006,Customer_6,Consumer,India,Vancouver,TN,483152,East,P0042,Accessories_42,Technology,Accessories,2754.34,4,0.2,612.79,0.22248161083962037,1,1
O00369,2023-09-19,2023-09-26,Standard Class,C0051,Customer_51,Home Office,India,Bengaluru,NY,662288,Central,P0090,Accessories_90,Technology,Accessories,4716.4,5,0.0,1394.87,0.29574887626155544,7,1
O00187,2023-09-20,2023-09-24,Standard Class,C0006,Customer_6,Consumer,India,Vancouver,TN,483152,East,P0078,Accessories_78,Technology,Accessories,7045.99,7,0.0,2437.36,0.34592158092759145,4,0
O00457,2023-09-20,2023-09-25,Second Class,C0049,Customer_49,Consumer,Canada,New York,TN,237717,Central,P0009,Paper_9,Office Supplies,Paper,3091.99,3,0.1,157.29,0.05087015158522505,5,1
O00260,2023-09-20,2023-09-21,First Class,C0010,Customer_10,Corporate,USA,Bengaluru,DL,765755,South,P0054,Bookcases_54,Furniture,Bookcases,2908.33,6,0.1,610.5,0.20991428070404666,1,0
O00311,2023-09-21,2023-09-27,Standard Class,C0110,Customer_110,Consumer,USA,Bengaluru,NY,626486,East,P0001,Machines_1,Technology,Machines,1741.82,6,0.2,159.12,0.09135272301385908,6,1
O00401,2023-09-23,2023-09-24,Same Day,C0129,Customer_129,Consumer,USA,Houston,KA,638884,Central,P0021,Binders_21,Office Supplies,Binders,1222.02,3,0.0,169.84,0.1389829953683246,1,1
O00132,2023-09-24,2023-09-27,Second Class,C0237,Customer_237,Consumer,India,Delhi,NSW,663178,South,P0060,Binders_60,Office Supplies,Binders,1318.2,5,0.0,188.33,0.14286906387498105,3,0
O00982,2023-09-25,2023-09-27,First Class,C0078,Customer_78,Consumer,India,Bengaluru,MH,436199,West,P0056,Bookcases_56,Furniture,Bookcases,31.08,3,0.1,1.01,0.0324967824967825,2,1
O01000,2023-09-25,2023-09-27,Same Day,C0142,Customer_142,Consumer,USA,Mumbai,KA,190093,West,P0056,Bookcases_56,Furniture,Bookcases,112.88,4,0.0,-12.32,-0.10914245216158754,2,1
O00855,2023-09-27,2023-09-29,First Class,C0032,Customer_32,Consumer,Canada,Ahmedabad,GJ,910874,South,P0120,Paper_120,Office Supplies,Paper,2711.75,5,0.0,216.33,0.07977505301004886,2,1
O00624,2023-09-30,2023-10-01,Same Day,C0205,Customer_205,Corporate,India,Ahmedabad,TX,662997,Central,P0086,Machines_86,Technology,Machines,119.53,3,0.1,10.99,0.09194344516021083,1,1
O00751,2023-09-30,2023-09-30,First Class,C0151,Customer_151,Home Office,USA,New York,NSW,595553,West,P0018,Accessories_18,Technology,Accessories,4891.6,5,0.0,374.54,0.07656799411235587,0,0
O00033,2023-10-03,2023-10-07,Second Class,C0213,Customer_213,Corporate,Canada,Vancouver,BC,613319,East,P0104,Machines_104,Technology,Machines,3642.96,4,0.0,416.52,0.11433559523025232,4,1
O00571,2023-10-04,2023-10-07,First Class,C0151,Customer_151,Home Office,USA,New York,NSW,595553,West,P0097,Phones_97,Technology,Phones,405.56,4,0.0,71.58,0.17649669592661998,3,1
O00209,2023-10-04,2023-10-10,Standard Class,C0209,Customer_209,Consumer,USA,Mumbai,BC,635843,South,P0059,Paper_59,Office Supplies,Paper,1771.49,4,0.1,91.56,0.05168530446121627,6,1
O00949,2023-10-04,2023-10-08,Standard Class,C0027,Customer_27,Consumer,Canada,Mumbai,GJ,626047,East,P0077,Binders_77,Office Supplies,Binders,4310.21,7,0.1,182.01,0.042227640880606744,4,0
O00676,2023-10-05,2023-10-06,Same Day,C0149,Customer_149,Consumer,Australia,New York,KA,626861,East,P0087,Chairs_87,Furniture,Chairs,1883.63,7,0.0,104.13,0.05528155741838896,1,1
O00112,2023-10-06,2023-10-12,Standard Class,C0128,Customer_128,Home Office,Canada,Delhi,TX,478387,Central,P0099,Storage_99,Office Supplies,Storage,68.92,1,0.3,4.59,0.06659895531050493,6,1
O00334,2023-10-06,2023-10-10,Standard Class,C0214,Customer_214,Consumer,India,Vancouver,NY,880298,Central,P0050,Tables_50,Furniture,Tables,5922.96,6,0.0,435.59,0.07354262058160109,4,0
O00268,2023-10-07,2023-10-12,Second Class,C0208,Customer_208,Corporate,UK,Delhi,NSW,121172,East,P0030,Paper_30,Office Supplies,Paper,402.75,3,0.0,139.38,0.3460707635009311,5,1
O00691,2023-10-08,2023-10-10,Same Day,C0075,Customer_75,Corporate,India,Bengaluru,GJ,176218,South,P0023,Bookcases_23,Furniture,Bookcases,453.82,1,0.2,34.61,0.07626371689215988,2,1
O00021,2023-10-09,2023-10-09,First Class,C0076,Customer_76,Corporate,Canada,New York,TN,687518,Central,P0020,Paper_20,Office Supplies,Paper,812.6,1,0.1,193.02,0.23753384198867833,0,0
O00668,2023-10-10,2023-10-12,Same Day,C0116,Customer_116,Home Office,USA,Sydney,GJ,481009,South,P0085,Paper_85,Office Supplies,Paper,356.29,1,0.0,7.72,0.02166774256925538,2,1
O00001,2023-10-11,2023-10-16,Second Class,C0131,Customer_131,Consumer,Canada,Sydney,MH,294269,South,P0034,Machines_34,Technology,Machines,1534.46,6,0.1,296.04,0.1929278052213808,5,1
O00545,2023-10-11,2023-10-17,Standard Class,C0194,Customer_194,Corporate,India,Sydney,NSW,324137,South,P0111,Binders_111,Office Supplies,Binders,800.71,1,0.3,-22.34,-0.02790023853829726,6,1
O00344,2023-10-13,2023-10-18,Second Class,C0241,Customer_241,Home Office,India,Bengaluru,BC,599137,East,P0099,Storage_99,Office Supplies,Storage,2847.06,3,0.0,405.5,0.14242762709602186,5,1
O00081,2023-10-14,2023-10-21,Standard Class,C0246,Customer_246,Home Office,Australia,San Francisco,DL,941344,East,P0084,Storage_84,Office Supplies,Storage,710.8,2,0.0,164.44,0.2313449634214969,7,1
O00439,2023-10-14,2023-10-19,Standard Class,C0014,Customer_14,Consumer,USA,Sydney,TX,346726,East,P0044,Binders_44,Office Supplies,Binders,3737.5,5,0.0,823.2,0.2202541806020067,5,0
